rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
183,UTEP,CUSA,14-15,93.34547625801687,158,95.25718461552279,224,0.44197761032364874,183,14,15,6,12,6-12,0.47758860497289013,0.4066038515458697,0.5348047316749931,0.47758860497289013,0.4066038515458697,0.5348047316749931,0.8644560218972008,0.8635693902082704,92.17257290575648,92.90410083481054,92.17257290575648,92.90410083481054,91.0832402519526,94.46705229740829,159.13920540175252,174.0064013395154,0.2636473420297303,1,0.003003983228210494,1089.0,1163.0,1217.86,0.8941914505772421,0.9549537713694514,0,0.3333333333333333,-11.307649184239573,224,158,66.6579357882151
184,Vermont,AE,20-11,91.04117201165384,192,92.9646896998085,173,0.4401777228933174,184,20,11,13,5,13-5,0.25300834625720997,0.28892927014473124,0.2215875155462961,0.25300834625720997,0.28892927014473124,0.2215875155462961,0.9385157183094037,0.9147009998574194,84.20081659522252,96.00131006047333,84.20081659522252,96.00131006047333,88.8378042203833,88.7671140905474,0,0,0,0,-0.06805332117160034,1088.0,921.0,1157.6399999999999,0.9398431291247712,0.7955841194153623,0,0.7222222222222222,-9.236483668607917,187,321,65.3103999394947
185,Eastern Illinois,OVC,16-14,93.08898733561034,165,95.06069478563279,221,0.4400309496413091,185,16,14,11,7,11-7,0.42541141264155274,0.48274104948011015,0.4033836119881395,0.42541141264155274,0.48274104948011015,0.4033836119881395,0.8419338729594663,0.7699921171426422,92.8000543486057,94.6715868517816,92.8000543486057,94.6715868517816,94.66071340537253,94.40930181548217,111.50288899478154,117.1170660295557,0.3624097799972371,3,-0.0014594919039307985,1235.0,1169.0,1262.2399999999998,0.9784193180377743,0.9261313220940551,0,0.6111111111111112,-9.520408102249414,192,173,69.15223099419491
186,Northern Arizona,BSky,17-14,97.46611219731349,111,99.638973119375,287,0.43694763089937966,186,17,14,2,1,2-1,0.44339698637116903,0.43854959249418346,0.4886393292230344,0.44339698637116903,0.43854959249418346,0.4886393292230344,0.8750101916359808,0.8720475611042141,92.59189979184428,94.75822414934748,92.59189979184428,94.75822414934748,97.69279597966705,89.8467813690436,110.40675222943209,117.63180449185485,0.3254221674984179,2,0.040881207624124394,211.0,199.0,217.44,0.9703826342899191,0.9151949963208241,0,0.6666666666666666,-10.368594246549522,209,78,72.0594837797326
187,Charleston,CAA,18-13,95.13301620288124,137,97.30133632434294,257,0.4355674162338785,187,18,13,9,9,9-9,0.3346797349746261,0.16425966659216984,0.4105450888561627,0.3346797349746261,0.16425966659216984,0.4105450888561627,0.9144758467067853,0.9735805989510982,87.97943036424034,95.09335600346377,87.97943036424034,95.09335600346377,94.47803419352988,95.4230187965687,0,0,0,0,-0.04198675277981956,1295.0,1246.0,1341.5,0.9653373089824823,0.9288110324263884,0,0.5,-10.559687458540035,212,280,73.22698811267601
188,Saint Louis,A10,9-18,88.32301768266124,231,90.33688103135411,119,0.43554362508680466,188,9,18,5,9,5-9,0.5959238541320026,0.5748810721205638,0.6365248958426576,0.5959238541320026,0.5748810721205638,0.6365248958426576,0.7604334532378085,0.7541414355131405,95.62074402309332,91.17694908088441,95.62074402309332,91.17694908088441,87.79889455375526,89.17385171032764,90.13280457591729,91.95307460520694,0.44276860415473734,5,-0.028548414823999668,815.0,879.0,952.1800000000001,0.8559306013568863,0.9231447835493288,0,0.35714285714285715,-11.842815729936117,236,249,67.82121310000358
189,Grand Canyon,WAC,22-10,88.81468657694825,224,91.038395986723,131,0.4293785140421565,189,22,10,14,4,14-4,0.36370501552153944,0.3087772412275076,0.33144211138180885,0.36370501552153944,0.3087772412275076,0.33144211138180885,0.8986801723467644,0.9181106305612267,90.56739374347737,95.22446892345768,90.56739374347737,95.22446892345768,85.36169585565584,86.00333599013057,0,0,0,0,0.1032788802807807,1118.0,1026.0,1248.58,0.8954171939323071,0.821733489243781,0,0.7777777777777778,-6.324576741812105,131,10,67.58111699219252
190,Idaho,BSky,14-18,93.93079496161663,152,96.28499094360791,247,0.42930853553016257,190,14,18,11,7,11-7,0.46260963337523764,0.6671506718133066,0.3595612643006743,0.46260963337523764,0.6671506718133066,0.3595612643006743,0.8514428570976442,0.7027402207161185,93.74797766720415,94.38000526289859,93.74797766720415,94.38000526289859,96.53068873599744,97.90947628792456,73.73415425012615,80.7106494271426,0.2612173827256028,1,-0.04735789656522965,1288.0,1250.0,1291.3400000000001,0.9974135394241639,0.9679867424535753,0,0.6111111111111112,-13.494173117334343,266,292,72.15212129151512
191,UC Santa Barbara,BW,15-12,87.78993103136855,240,90.01553854618527,115,0.4285160598516525,191,15,12,9,8,9-8,0.42553906426528737,0.3949936766482541,0.43976274450626135,0.42553906426528737,0.3949936766482541,0.43976274450626135,0.8824949498317602,0.8669260918721297,91.24485574932409,93.54601532125834,91.24485574932409,93.54601532125834,87.18226426359061,89.11841971961393,73.63193164592431,90.59920923987717,0.08434554696488658,1,0.0391274148993368,975.0,950.0,1105.06,0.8823050332108664,0.8596818272311006,0,0.5294117647058824,-9.083020026887915,184,83,65.22185904438948
192,Northern Colorado,BSky,15-16,90.32576070114405,201,93.01325386615818,174,0.4164966105298373,192,15,16,8,11,8-11,0.3876354916977354,0.44125923437799985,0.36496642212459784,0.3876354916977354,0.44125923437799985,0.36496642212459784,0.8986490160550618,0.8361071758058507,92.5017202022298,96.35857764540818,92.5017202022298,96.35857764540818,88.0939055846451,94.45407394476692,70.0348229901591,91.2361519706378,0.04559568666068104,1,-0.05751610120521944,1186.0,1191.0,1280.6,0.9261283773231298,0.9300327971263471,0,0.42105263157894735,-13.122375235960439,259,307,63.964788544983435
193,UC San Diego,BW,13-14,87.96012265353909,237,90.66516532296251,122,0.4137871901704261,193,13,14,10,8,10-8,0.44127266861083014,0.4418395909773685,0.4409892074275611,0.44127266861083014,0.4418395909773685,0.4409892074275611,0.883729918832084,0.8640664355031491,91.43104427247259,93.25163046305504,91.43104427247259,93.25163046305504,88.53717192545943,90.88624541442762,0,0,0,0,-0.011972236364218902,1080.0,1077.0,1211.5800000000002,0.8913980092111127,0.8889219036299707,0,0.5555555555555556,-11.09019501996638,220,207,67.41337120000877
194,Western Kentucky,CUSA,18-12,95.59676759856129,133,98.5470770280894,278,0.41349234834979776,194,18,12,11,7,11-7,0.483646563110061,0.369984078406864,0.5539505018706574,0.483646563110061,0.369984078406864,0.5539505018706574,0.844935971019255,0.87811985320011,92.61301337107547,92.48712527605245,92.61301337107547,92.48712527605245,97.5572320389324,96.18987677276597,85.17658781792034,90.74906058614938,0.3254641655555391,2,0.14476749656609217,1264.0,1246.0,1303.52,0.9696820915674481,0.9558733276052535,0,0.6111111111111112,-7.629069257111875,154,2,71.21258821059658
195,Southern Utah,BSky,18-12,92.58770870879098,171,95.48585760616561,228,0.41230369185106996,195,18,12,12,6,12-6,0.3855693392987284,0.42109743709120373,0.3614277686350877,0.3855693392987284,0.42109743709120373,0.3614277686350877,0.897397291217656,0.8460078196645072,92.63084595649302,95.97257692677856,92.63084595649302,95.97257692677856,91.26009078146107,93.72575762646314,141.6149915840287,173.6392809555957,0.087505372091239,1,0.059012191201491926,1213.0,1157.0,1264.76,0.9590752395711439,0.9147980644549164,0,0.6666666666666666,-9.14625703975099,186,45,68.37429799534098
196,Elon,CAA,17-12,91.45390151245186,186,94.32249295134508,208,0.4121284317619551,196,17,12,9,9,9-9,0.4204485609052089,0.4321323295001842,0.4131176419452228,0.4204485609052089,0.4321323295001842,0.4131176419452228,0.8447204681256884,0.7549315798276192,91.9547266987454,93.93588826418862,91.9547266987454,93.93588826418862,90.23966353888505,94.93262901089265,94.48109089278343,90.67688313436751,0.6160033444454205,2,0.0638576195627365,1123.0,1137.0,1225.4799999999998,0.9163756242451939,0.9277997192936647,0,0.5,-7.700204516706994,157,38,65.85801643611133
197,Cincinnati,Amer,11-17,89.27537373867244,216,92.10138814000113,154,0.41134939194861164,197,11,17,4,11,4-11,0.6126218914650695,0.4352685542389374,0.7418321711242087,0.6126218914650695,0.4352685542389374,0.7418321711242087,0.704598161614692,0.7534654495710654,94.56389677794095,89.36789731643064,94.56389677794095,89.36789731643064,92.67218105414568,92.16866034981672,104.39898997660251,101.11375952296557,0.5909027472929664,6,0.042082993094663346,878.0,995.0,1044.06,0.840947838246844,0.9530103633890773,0,0.26666666666666666,-9.046302968120917,183,73,69.37596129462221
198,Milwaukee,Horz,14-16,89.93037442699614,204,92.81153489589389,169,0.4103171298120467,198,14,16,12,9,12-9,0.45801915956872313,0.6729159467501391,0.3920335220294878,0.45801915956872313,0.6729159467501391,0.3920335220294878,0.8401260876692651,0.703366775857112,91.12597205701991,93.40211479260111,91.12597205701991,93.40211479260111,91.4561914263696,91.35153466016656,82.98908116098428,81.48805244517914,0.552284488868251,3,-0.016041673610147356,1261.0,1189.0,1357.64,0.9288176541645796,0.8757844494858725,0,0.5714285714285714,-11.522041484157015,229,216,64.79224054691282
199,Maine,AE,20-12,89.56653256839246,210,92.8538889680836,170,0.3978281891562281,199,20,12,15,3,15-3,0.3543508888742807,0.5729760149913534,0.22865881584832565,0.3543508888742807,0.5729760149913534,0.22865881584832565,0.8715669062532011,0.7480747218048458,87.32535700855291,94.54362577591608,87.32535700855291,94.54362577591608,91.04921519639286,90.64931202590205,83.77739531153617,104.65834264733863,0.07181175988105656,3,0.03846352265011699,1098.0,912.0,1138.52,0.9644099357060043,0.8010399465973369,0,0.8333333333333334,-7.7316002820460845,158,86,63.78255739173568
200,Boston University,Pat,17-14,91.56960019233412,184,94.94094737495779,216,0.3975243321827428,200,17,14,12,6,12-6,0.38776202562188,0.5305933000396408,0.3060985466833521,0.38776202562188,0.5305933000396408,0.3060985466833521,0.8600620202128574,0.7286620428766158,88.92425331793355,93.35932265684878,88.92425331793355,93.35932265684878,92.80747296932725,94.26682734964159,111.67549094322659,111.57394485318645,0.5026153917504247,3,0.005296208700007798,1173.0,1042.0,1209.04,0.9701912260967379,0.8618407993118508,0,0.6666666666666666,-9.907989096179536,200,154,67.34408490835997
201,Indiana St.,MVC,11-20,94.47811849016813,145,98.16449852249508,268,0.3916984940990317,201,11,20,5,13,5-13,0.4984149561573938,0.3617323718292989,0.5819242554484475,0.4984149561573938,0.3617323718292989,0.5819242554484475,0.8131793996777246,0.8724082027726167,93.29356518348142,92.52592145394368,93.29356518348142,92.52592145394368,94.09939367661039,95.7059581671992,97.14967681965126,98.39489506666675,0.46344910427993596,2,-0.07270091246489291,1133.0,1196.0,1223.6,0.9259561948349134,0.9774436090225564,0,0.2777777777777778,-14.527965343032415,278,325,67.25501971782349
202,Holy Cross,Pat,20-11,88.33505847432669,230,91.84788583647884,147,0.3897264162889464,202,20,11,14,4,14-4,0.3458510284216459,0.39849898869315226,0.3069551470861268,0.3458510284216459,0.39849898869315226,0.3069551470861268,0.8969668230254291,0.8464915207029332,87.88069055829813,94.46591242314496,87.88069055829813,94.46591242314496,88.35139965118252,90.93258859758862,77.441746180891,84.41536193529822,0.2706022466686549,1,0.05690170904310965,1086.0,1005.0,1183.66,0.9174931990605409,0.8490613858709426,0,0.7777777777777778,-7.270297708613652,147,47,66.06093025231074
203,Loyola Marymount,WCC,11-19,88.761898026791,226,92.3550249878453,159,0.38785198726316655,203,11,19,4,13,4-13,0.5905755321359256,0.42230655179225385,0.6845689856010793,0.5905755321359256,0.42230655179225385,0.6845689856010793,0.7467205936866734,0.8663216092917981,96.96925383750676,91.04011204311358,96.96925383750676,91.04011204311358,86.28091052498408,92.58941723410457,95.36293100686905,106.9743080758264,0.21059615633104228,4,0.038059854926124737,976.0,1178.0,1175.1799999999998,0.8305110706444971,1.0023996323967395,0,0.23529411764705882,-11.79365818156707,235,87,66.73059014449419
204,Oral Roberts,Sum,16-15,88.79341771522951,225,92.40126560599951,162,0.3874547471634854,204,16,15,10,8,10-8,0.4733558400345392,0.45541174948402346,0.46369465977359237,0.4733558400345392,0.45541174948402346,0.46369465977359237,0.8088667698846043,0.8715404697246508,95.7602247605814,94.01503860185068,95.7602247605814,94.01503860185068,88.49894968947312,91.96054356563405,110.02119500022911,119.48114644156458,0.27916969336693864,5,0.06803229239531555,1157.0,1184.0,1262.72,0.9162759756715662,0.9376583882412569,0,0.5555555555555556,-9.328653379064558,190,35,69.50462209297305
205,Illinois,B10,7-20,94.28010451219697,149,98.22098734868361,272,0.38439807649159424,205,7,20,1,13,1-13,0.6741987117483106,0.5019805406819217,0.8055836698022356,0.6741987117483106,0.5019805406819217,0.8055836698022356,0.6590076997626335,0.7930583026602427,98.61838220667394,89.94945378535267,98.61838220667394,89.94945378535267,92.93622465863541,98.3357133298069,100.38132421796087,103.65526694710351,0.40876177971082583,7,-0.02003056524934671,868.0,1109.0,1006.02,0.8628059084312439,1.1023637701039741,0,0.07142857142857142,-11.100422469758584,221,229,70.08210478381373
206,FIU,CUSA,15-16,89.58364270728092,209,93.44949164449358,185,0.38087026759776715,206,15,16,6,12,6-12,0.3949823011113387,0.16305493256319753,0.5432433554241438,0.3949823011113387,0.16305493256319753,0.5432433554241438,0.885414134640904,0.9755542456543992,91.10936089226156,93.71456870256415,91.10936089226156,93.71456870256415,90.21088071274082,92.88476146503898,84.27578618307963,91.19881381544097,0.2874309917577537,1,-0.04434881723146267,1124.0,1160.0,1247.94,0.9006843277721684,0.9295318685193198,0,0.3333333333333333,-12.693688868231128,251,290,67.77067015601835
207,Georgia Southern,SB,18-10,92.24762579669937,174,96.25212955762996,244,0.38020284301823637,207,18,10,8,6,8-6,0.2936620084129104,0.24364008700561157,0.3163518366335998,0.2936620084129104,0.24364008700561157,0.3163518366335998,0.9304793286780687,0.9382011875881151,88.44037464287442,96.58709348317596,88.44037464287442,96.58709348317596,88.7691806673713,94.95562295739195,0,0,0,0,0.008084581934752588,1014.0,971.0,1088.08,0.9319167708256746,0.892397617822219,0,0.5714285714285714,-8.205852560413481,166,150,74.46017490159844
208,North Dakota St.,Sum,11-18,95.05567487608175,138,99.30645298830305,283,0.3768125521711478,208,11,18,7,11,7-11,0.4929110469407472,0.5342961855570683,0.4648641789409587,0.4929110469407472,0.5342961855570683,0.4648641789409587,0.7746987125891764,0.7352131355446491,95.28921915809822,92.32366001853059,95.28921915809822,92.32366001853059,93.9551004419897,99.15980420666307,103.15435891917888,101.54226411278903,0.5451618251001128,6,-0.049317301679882575,1130.0,1202.0,1197.12,0.9439321037155841,1.0040764501470196,0,0.3888888888888889,-11.734053109531573,234,294,66.56851816891638
209,George Washington,A10,13-18,83.09542790753314,297,86.97052128334403,83,0.3718788906576033,209,13,18,4,11,4-11,0.5347133845146642,0.5218394795559386,0.5505882269998356,0.5347133845146642,0.5218394795559386,0.5505882269998356,0.827386342876044,0.8048680711652303,94.24334418413153,91.60238494174008,94.24334418413153,91.60238494174008,81.3164798675714,89.79805340364084,95.55812778692243,105.19801600748241,0.24875531425949296,2,0.04306787235952875,757.0,856.0,936.9399999999999,0.8079492817042714,0.9136123978056226,0,0.26666666666666666,-12.941220069634902,258,71,63.00039097710328
210,Tennessee Martin,OVC,12-18,87.25724576067478,253,91.43446156885824,139,0.36870853356493716,210,12,18,9,9,9-9,0.49429919262738925,0.6467516839921191,0.41121621598787134,0.49429919262738925,0.6467516839921191,0.41121621598787134,0.8074798338946785,0.6818883313560749,94.57153266994837,94.04079174672961,94.57153266994837,94.04079174672961,89.11540103589537,93.21602907969475,88.47103196891024,90.42883384879671,0.4374021653497714,4,-0.02204793026831331,1067.0,1062.0,1152.2,0.9260545044263149,0.9217149800381877,0,0.5,-12.449273526867922,245,237,61.79968423124132
211,North Florida,ASun,13-17,86.74289957280484,257,90.92662681052946,126,0.3677922918604247,211,13,17,5,11,5-11,0.4090809292624738,0.3762914724455781,0.41823157389579624,0.4090809292624738,0.3762914724455781,0.41823157389579624,0.8213574704160105,0.809225915528245,91.25420857240613,93.48735212798435,91.25420857240613,93.48735212798435,85.39911427611298,91.04308596448702,83.27461024761395,92.49993128570593,0.2300129161767897,4,-0.07941876606354337,973.0,1012.0,1134.7599999999998,0.8574500334872573,0.8918185343156264,0,0.3125,-11.9707343799286,239,332,69.20765917488708
212,North Dakota,Sum,15-15,93.16304464945418,164,97.87363186003583,264,0.36187171470065954,212,15,15,9,9,9-9,0.4158796150900361,0.33561901414255596,0.4665069194428067,0.4158796150900361,0.33561901414255596,0.4665069194428067,0.8351079716022577,0.8979919035396923,92.93096280437949,93.83778476682916,92.93096280437949,93.83778476682916,94.75275470716566,96.1757816623324,111.95207509160737,116.47677324249032,0.3880202807427311,4,0.012864586323765248,1198.0,1251.0,1260.8600000000001,0.9501451390320891,0.9921799406754119,0,0.5,-10.267189754119698,207,131,69.61507098883489
213,Abilene Christian,WAC,17-13,101.00844492077374,69,106.20135286308332,346,0.3597322846736706,213,17,13,9,9,9-9,0.30500872305221943,0.24054447348112837,0.34724108852681507,0.30500872305221943,0.24054447348112837,0.34724108852681507,0.9070622156020411,0.9096366645030131,88.98770010105005,94.41754055355257,88.98770010105005,94.41754055355257,99.74623641004602,104.70576805433294,94.82750238752699,112.99268282474009,0.11758186138772624,2,-0.040455208715327484,1281.0,1261.0,1255.92,1.0199694248041276,1.0040448436206126,0,0.5,-10.364251587591818,208,274,67.69962581805768
214,Oakland,Horz,15-15,90.78739977786641,197,95.6636414098814,232,0.35396522451121526,214,15,15,11,9,11-9,0.42228589066148703,0.584584142455269,0.3522996038133658,0.42228589066148703,0.584584142455269,0.3522996038133658,0.8580701524229877,0.7571795097244279,90.73757004687167,94.10048843674667,90.73757004687167,94.10048843674667,87.98768735414065,95.48599720998128,95.63671830231065,86.55525595975271,0.7590355039523792,2,0.013458641006649508,1223.0,1226.0,1354.0000000000002,0.9032496307237813,0.9054652880354503,0,0.55,-10.936483454939962,218,127,67.22649268769534
215,Campbell,BSth,23-8,87.61798073407829,244,92.45144489530682,163,0.3503458060868905,215,23,8,15,3,15-3,0.22700617436339424,0.2133275320554406,0.1904913727377764,0.22700617436339424,0.2133275320554406,0.1904913727377764,0.9252188543082691,0.878428164961438,85.08085216537889,98.09259806555191,85.08085216537889,98.09259806555191,90.77197504916126,91.38468660432126,77.8083926148691,103.05751249040185,0.03798144729125805,1,0.046379055830488736,1153.0,949.0,1169.64,0.9857734003625046,0.8113607605759037,0,0.8333333333333334,-5.237386926166524,109,65,62.30521729516337
216,Northeastern,CAA,14-18,88.2441530842793,232,93.39945473229346,183,0.3423255701662603,216,14,18,8,10,8-10,0.42290081634711224,0.38030486346660125,0.42079050240463123,0.42290081634711224,0.38030486346660125,0.42079050240463123,0.879322987172516,0.8679338750416772,90.9496461985124,94.87795297807467,90.9496461985124,94.87795297807467,88.63226585325718,93.30523768689815,82.31879277620364,77.53860209363413,0.6655153044113276,1,-0.02644845192066847,1140.0,1149.0,1256.8599999999997,0.9070222618270931,0.9141829638941491,0,0.4444444444444444,-11.699979949483433,233,246,67.86235612596485
217,Pepperdine,WCC,8-17,88.52249544679248,228,93.73670140263695,192,0.34114842801440004,217,8,17,4,11,4-11,0.5546059161196288,0.37918031869204344,0.6709782031667894,0.5546059161196288,0.37918031869204344,0.6709782031667894,0.7634228927855855,0.8719283677389293,96.0454244191225,92.24872219558297,96.0454244191225,92.24872219558297,86.41825526789174,92.63402218087948,104.37624338056976,108.41946529135801,0.3924408331791636,4,-0.021167866851759753,871.0,1072.0,1054.94,0.8256393728553282,1.0161715358219425,0,0.26666666666666666,-11.343775271643189,226,233,66.74943570203969
218,Georgetown,BE,10-19,87.49534751268308,246,92.6885900859458,168,0.34004644717593513,218,10,19,4,15,4-15,0.571890467394977,0.31022625842842666,0.6648614112313398,0.571890467394977,0.31022625842842666,0.6648614112313398,0.7344574087958017,0.9468586936915266,96.84708568792033,91.16676154253521,96.84708568792033,91.16676154253521,84.90238058811478,91.57168698386369,90.84871685122819,101.05383145135562,0.22718703843991275,6,-0.0037321681547408114,1127.0,1365.0,1362.6000000000004,0.8270952590635547,1.001761338617349,0,0.21052631578947367,-11.55490769585058,231,183,66.90461589640651
219,Cal St. Fullerton,BW,11-18,91.27500555979114,188,96.86641871748537,254,0.3354264131722037,219,11,18,5,12,5-12,0.4765242089325527,0.5125988257255354,0.4672131349465291,0.4765242089325527,0.5125988257255354,0.4672131349465291,0.8708948086055484,0.8328750169711423,91.32766119272341,91.82909373689346,91.32766119272341,91.82909373689346,89.7235818758024,93.75145630897873,70.57122381370996,106.46354833036028,0.008761637702852746,1,-0.007209984168917216,1012.0,1061.0,1153.4799999999998,0.877345077504595,0.9198252245379201,0,0.29411764705882354,-14.492061011254012,277,191,67.07949832163898
220,Pacific,WCC,6-23,91.88100036254463,181,97.628555908577,261,0.3323065419231231,220,6,23,3,14,3-14,0.6109343110745346,0.48266665499320766,0.6921860444777446,0.6109343110745346,0.48266665499320766,0.6921860444777446,0.7164969780562762,0.7708026086575187,98.03553040067298,90.24804160567939,98.03553040067298,90.24804160567939,89.56016834424022,97.0134327592466,95.56115119995775,101.62662496239413,0.33010710808593463,6,-0.0752675235872455,1123.0,1344.0,1303.1000000000001,0.8617911134985802,1.0313866932698947,0,0.17647058823529413,-15.09969842285773,284,327,75.25769464798502
221,Sacramento St.,BSky,14-16,97.24614325626555,112,103.48741013039634,330,0.3284170232694975,221,14,16,9,9,9-9,0.3897406370637583,0.429919335753857,0.3706515264931496,0.3897406370637583,0.429919335753857,0.3706515264931496,0.906750851672438,0.8725946496291903,91.6520569013736,95.70756599186119,91.6520569013736,95.70756599186119,97.75677979759287,103.48146652459656,0,0,0,0,0.0011655307225388323,1178.0,1172.0,1161.6599999999999,1.0140660778541055,1.0089010553862576,0,0.5,-13.44787689148323,265,165,63.07407197731726
222,Boise St.,MWC,8-21,87.96491284174147,236,93.72482964015904,191,0.3253288283770232,222,8,21,4,13,4-13,0.48836125999856306,0.4088290039026721,0.5413199772300037,0.48836125999856306,0.4088290039026721,0.5413199772300037,0.833707753839377,0.8146752971023029,94.73923073665144,93.30888942609842,94.73923073665144,93.30888942609842,88.60630190911188,93.08513803477413,99.49008293988372,93.47168441797783,0.6720768326269576,2,-0.11579580614438023,1073.0,1165.0,1207.46,0.8886422738641445,0.9648352740463452,0,0.23529411764705882,-16.456910694208972,300,353,68.32441567814212
223,Western Illinois,Sum,14-15,92.15257479996666,175,98.19849371492035,270,0.3250256937563507,223,14,15,5,12,5-12,0.4278161105268268,0.29548723680279515,0.4818033571298321,0.4278161105268268,0.29548723680279515,0.4818033571298321,0.7987027412870173,0.8765955524432354,93.97561627683062,93.86847032421844,93.97561627683062,93.86847032421844,89.15354477878121,98.22942600204806,86.29063631765511,93.98850048227476,0.27235825370490757,6,0.016825247918415498,1101.0,1285.0,1252.0399999999997,0.8793648765215171,1.026325037538737,0,0.29411764705882354,-9.341198212682967,191,121,72.43153448013453
224,Texas A&M Corpus Chris,Slnd,19-10,85.51053753467232,271,91.15821977763423,134,0.32398759364694274,224,19,10,11,3,11-3,0.23213075331072316,0.3325724991760414,0.12632769680872713,0.23213075331072316,0.3325724991760414,0.12632769680872713,0.9257378651697864,0.8684492643180285,86.21594729942305,96.82045130996484,86.21594729942305,96.82045130996484,84.94568733927655,90.82565222580061,82.363591339228,97.03552044558312,0.13178854699700224,1,-0.012612684007610064,863.0,760.0,945.5400000000001,0.9127059669606785,0.8037735050870402,0,0.7857142857142857,-8.006043294189984,161,210,67.8405579123332
225,Wofford,SC,17-14,86.70092921309146,258,92.64923399416864,167,0.3179746939124465,225,17,14,11,3,11-3,0.33406708971210786,0.43894686045009174,0.21119055087793417,0.33406708971210786,0.43894686045009174,0.21119055087793417,0.8683225523587597,0.7958933087493029,89.74115180791863,95.15891321955228,89.74115180791863,95.15891321955228,89.32958005154286,90.11771746997032,88.32145407588125,94.93366658079815,0.30359293393264003,3,-0.01460056539768484,954.0,823.0,1008.0600000000002,0.946372239747634,0.8164196575600657,0,0.7857142857142857,-9.668627291127377,195,213,70.68246169717973
226,Appalachian St.,SB,14-12,87.92107555670047,238,93.99198795660728,195,0.31694329350723105,226,14,12,8,4,8-4,0.37084266383118997,0.36867062339514395,0.35999744164037883,0.37084266383118997,0.36867062339514395,0.35999744164037883,0.8698471146083561,0.8274757213124514,89.91946485224294,94.31980994546956,89.91946485224294,94.31980994546956,89.51684491789057,92.45002920735152,67.76684861705267,85.21272727584534,0.0669574539120026,1,0.02812822003129334,854.0,825.0,917.0800000000002,0.9312164696645875,0.8995943647228157,0,0.6666666666666666,-8.81913960865678,178,104,72.55954268966345
227,Norfolk St.,MEAC,17-12,81.01641124422997,319,86.75394598730585,78,0.31283944417561727,227,17,12,11,3,11-3,0.2572290242893119,0.43824900490737845,0.10144975407760763,0.2572290242893119,0.43824900490737845,0.10144975407760763,0.8963799389673476,0.7813331114233613,84.8347377758147,97.51799742697624,84.8347377758147,97.51799742697624,82.76132130104563,84.27899825870375,75.83365475712316,92.38522435647704,0.09360545901676677,2,-0.05150461759293534,936.0,717.0,1011.08,0.9257427701072121,0.7091426988962297,0,0.7857142857142857,-8.45218447336543,169,298,67.94317049735841
228,SIU Edwardsville,OVC,13-18,90.24581881278164,202,96.63791598485408,252,0.3128153671267386,228,13,18,8,10,8-10,0.4521642261650758,0.49352080732909565,0.41736990727148504,0.4521642261650758,0.49352080732909565,0.41736990727148504,0.8491483638352143,0.8047484592941324,93.4129353139256,95.73634149968197,93.4129353139256,95.73634149968197,87.71422379870705,95.74938687767576,74.25997826563824,92.78612612178834,0.07166852784355501,3,-0.0005416897287442435,1239.0,1314.0,1377.5799999999997,0.8994033014416588,0.9538466005604033,0,0.4444444444444444,-13.598110910189135,268,170,76.83071883508057
229,Southeastern Louisiana,Slnd,16-11,85.54482441268837,270,91.81371431920724,146,0.3071891022256511,229,16,11,10,4,10-4,0.23757427851453158,0.41363342494504096,0.12870873733440874,0.23757427851453158,0.41363342494504096,0.12870873733440874,0.9163424596390286,0.8083023809813594,85.41708239031945,96.99569447601436,85.41708239031945,96.99569447601436,85.5379493793174,90.32702873197299,63.696141846171685,88.85309356520867,0.021292157637687912,1,-0.06698400708731123,886.0,737.0,943.36,0.939196065128901,0.78125,0,0.7142857142857143,-8.905610136461947,182,320,64.70653430524189
230,Arkansas St.,SB,12-16,97.57269072745456,108,104.94592688692723,338,0.30200944543989067,230,12,16,5,9,5-9,0.33581525622799374,0.28186924775674144,0.38905636479279604,0.33581525622799374,0.28186924775674144,0.38905636479279604,0.8925259652931218,0.8827639923541203,90.30709723885565,96.07261545165788,90.30709723885565,96.07261545165788,99.39338396800265,104.91449410770552,135.79351207665553,130.81922891709434,0.60567509676591,2,-0.1049457221747146,1065.0,1047.0,1041.72,1.022347655800023,1.005068540490727,0,0.35714285714285715,-13.19111866021797,261,349,71.10060282768684
231,Miami OH,MAC,8-21,89.43937200848634,213,96.26042784119443,245,0.3004391200899174,231,8,21,4,16,4-16,0.523900295792317,0.4209092269474717,0.5702462767724975,0.523900295792317,0.4209092269474717,0.5702462767724975,0.8375675098901576,0.8789341229023219,94.964984317774,93.97969484073016,94.964984317774,93.97969484073016,87.55677377136868,96.03874831145437,0,0,0,0,-0.043321400741927585,1321.0,1472.0,1487.3600000000001,0.8881508175559379,0.9896729776247848,0,0.2,-16.625732327527448,303,286,72.3455851751974
