rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
182,Stephen F. Austin,Slnd,25-9,94.46418853791414,134,96.3461253859895,247,0.4435286446858088,182,25.327457363968783,9.672542636031217,16.0,6.0,16-6,0.2826040037050759,0.3510954563980786,0.2300807728865217,0.29226613534174817,0.3510954563980786,0.2300807728865217,0.9231739753638014,0.8866310012343779,87.05397829293524,96.53824776540786,87.16723927427448,96.24868708307663,96.63678361557048,99.4250679165203,0.0,0.0,0.0,0.0,0.04987589170689566,1702.0,1464.0,1634.1,1.0415519246068172,0.8959060033045714,0.0,0.7272727272727273,-7.229083498505819,128,57,73.97309021960486
183,Tulane,Amer,11-20,89.21388369842995,219,91.03925667520883,151,0.44203121728535394,183,11.0,20.0,6.0,12.0,6-12,0.5165774193340563,0.48443604955650876,0.533865428431533,0.5165774193340563,0.48443604955650876,0.533865428431533,0.802858535832906,0.7457547234920158,93.08577436623996,91.55654204864243,93.08577436623996,91.55654204864243,88.43390593424155,90.02582736511835,98.49084152684858,93.56277340526411,0.6434354154044845,2.0,-0.09694490073643591,1079.0,1126.0,1254.06,0.8604054032502433,0.8978836738274086,0.0,0.3333333333333333,-15.169714266685506,261,354,69.19314432590102
184,South Alabama,SB,16-18,91.83495516896872,179,93.87362117714012,211,0.43720854292269395,184,16.0,18.0,5.0,13.0,5-13,0.45193788290240844,0.3349374109905248,0.49834757268477187,0.45193788290240844,0.3349374109905248,0.49834757268477187,0.8392513959488535,0.8644822160014306,91.93548194493398,93.60740799034572,91.93548194493398,93.60740799034572,86.40594450407522,93.86369339976787,86.56759862022342,99.4499145156927,0.16862854915914108,3.0,-0.03800651358131535,1127.0,1257.0,1309.36,0.8607258507973362,0.9600109977393536,0.0,0.2777777777777778,-13.839998006262586,241,279,69.17645466643694
185,Northern Kentucky,Horz,15-17,93.9021113901311,147,96.04882941855786,238,0.43537746194790167,185,15.0,17.0,12.0,8.0,12-8,0.4610473065215896,0.6434097368844733,0.3738612770517063,0.4610473065215896,0.6434097368844733,0.3738612770517063,0.8341207529978035,0.6894263232709947,93.35059310123297,93.90948911642242,93.35059310123297,93.90948911642242,93.91590043728176,95.12479252685218,105.87475187785618,86.0495893153768,0.9156245704743441,2.0,-0.024043796078223212,1398.0,1324.0,1433.3999999999999,0.9753034742570114,0.923677968466583,0.0,0.6,-12.80323487206295,227,237,69.97522589067515
186,Sam Houston St.,CUSA,18-12,86.95130150353411,242,89.2052581537405,113,0.4269501543855239,186,18.0,12.0,11.0,7.0,11-7,0.3928614838128301,0.38222819519404116,0.3880537662215451,0.3928614838128301,0.38222819519404116,0.3880537662215451,0.8536858577961163,0.7762638201609874,90.73107879349955,93.13633594134629,90.73107879349955,93.13633594134629,89.01800683368381,89.59588799573534,74.1839915462999,91.67898903599036,0.08053754543915476,2.0,0.034451535929176935,1171.0,1103.0,1296.0,0.9035493827160493,0.8510802469135802,0.0,0.6111111111111112,-8.492812256923962,148,82,70.95680482318403
187,Pacific,WCC,11-19,93.68824755837906,149,96.35402022545539,248,0.4200305002468084,187,11.0,19.0,6.0,12.0,6-12,0.5713140742903614,0.5398361114001741,0.6009791218740345,0.5713140742903614,0.5398361114001741,0.6009791218740345,0.777622349813686,0.7529311844694668,95.52659535639772,91.34633418426466,95.52659535639772,91.34633418426466,94.064432336048,97.75333512423238,90.81015219572765,91.77267508213558,0.4697244953949667,2.0,-0.020842780771466396,1156.0,1266.0,1252.96,0.9226152470948793,1.0104073553824544,0.0,0.3333333333333333,-13.897562464103345,243,232,68.29111791809495
188,Morehead St.,OVC,18-14,89.71272059802939,208,92.55038788561014,181,0.41141532501443484,188,18.0,14.0,13.0,7.0,13-7,0.42037825347658514,0.5116824414263806,0.37491616008461265,0.42037825347658514,0.5116824414263806,0.37491616008461265,0.8327492979524344,0.6907583362142701,92.49595290754495,94.49247902297708,92.49595290754495,94.49247902297708,91.12791685751435,93.00318364737818,89.07316477612349,94.06779866550589,0.3480972997976878,3.0,0.036394896862031234,1270.0,1235.0,1362.3399999999997,0.9322195633982708,0.9065284730683972,0.0,0.65,-9.561235092019766,174,79,68.87435458333597
189,Illinois Chicago,MVC,14-18,94.15933563459436,141,97.3284744222709,264,0.4059613020544478,189,14.0,18.0,9.0,11.0,9-11,0.43094002836471507,0.5026189676061618,0.40192456764447126,0.43094002836471507,0.5026189676061618,0.40192456764447126,0.8747699170260917,0.8197549620468678,92.94373766683174,96.118906564102,92.94373766683174,96.118906564102,95.0032176604867,99.06192010169356,100.67178408583842,90.15715620024832,0.7804994341354059,1.0,-0.06608832122807773,1365.0,1336.0,1361.48,1.0025854217469226,0.9812850721273908,0.0,0.45,-15.110115287803513,260,331,65.42586064615557
190,Cal St. Fullerton,BW,18-14,89.61599498881031,210,93.17288236735143,191,0.38992836833007855,190,18.0,14.0,13.0,7.0,13-7,0.37949407678602276,0.33087897712767156,0.3977199030166797,0.37949407678602276,0.33087897712767156,0.3977199030166797,0.9035494537852939,0.9313954555001589,89.64066006213504,94.08868815730209,89.64066006213504,94.08868815730209,92.23692410851835,93.48659671623824,0.0,0.0,0.0,0.0,0.018625773271133794,1440.0,1354.0,1516.96,0.9492669549625566,0.8925746229300706,0.0,0.65,-11.869320137578118,209,127,73.46954769787185
191,UAB,Amer,11-19,94.65068530248462,132,98.52974722142478,276,0.3865347259303857,191,12.0,18.0,4.0,14.0,4-14,0.4392609408361729,0.3318497335362844,0.5108684123694319,0.4392609408361729,0.3318497335362844,0.5108684123694319,0.8618499973052125,0.8653069492647675,91.11467773961989,92.78764973039041,91.11467773961989,92.78764973039041,92.9992421151989,100.69330724164836,102.6371117895596,95.51142466250565,0.6958192157317176,1.0,-0.11299593853005846,1169.0,1299.0,1300.86,0.8986362867641408,0.9985701766523685,0.0,0.2222222222222222,-15.89058741704812,271,360,68.8055436648919
192,Lehigh,Pat,17-14,96.97528259410721,104,100.95301387742856,306,0.3864428722033251,192,17.0,14.0,11.0,6.0,11-6,0.36664426873444955,0.5500496513107954,0.23234507752035694,0.36664426873444955,0.5500496513107954,0.23234507752035694,0.8828596677409712,0.7793477790015394,88.60810958391812,94.64118808135873,88.60810958391812,94.64118808135873,96.49447630666491,99.42757838472559,85.87550410081118,128.85429701537535,0.00931738555609227,1.0,-0.012373383182471498,1119.0,1011.0,1105.5,1.012211668928087,0.9145183175033921,0.0,0.6470588235294118,-11.321670741528704,204,208,67.49764342336427
193,NJIT,AE,18-12,94.66565019384689,131,98.57216224786771,277,0.3857924630075212,193,18.0,12.0,9.0,7.0,9-7,0.32796816478957536,0.27622032112193873,0.3637058280776594,0.32796816478957536,0.27622032112193873,0.3637058280776594,0.9038721034965937,0.8914467275938206,87.39792209176883,94.7841469061369,87.39792209176883,94.7841469061369,94.98390645740889,98.98742026392478,72.53493927373334,96.96798687273196,0.03427065922524998,1.0,0.008925524074655744,1035.0,1000.0,1068.36,0.9687745703695384,0.936014077651728,0.0,0.5625,-9.772929210913874,177,153,69.27507353909809
194,St. Thomas,Sum,16-16,90.44261799178437,194,94.22825148963122,221,0.38424916160334277,194,16.0,16.0,8.0,8.0,8-8,0.38246255423282804,0.31831483590812343,0.40912940029441663,0.38246255423282804,0.31831483590812343,0.40912940029441663,0.855938105241073,0.8933268032497181,93.65187952996838,96.30457464304529,93.65187952996838,96.30457464304529,92.71818364175587,98.49944034810098,78.76755084779276,91.69838752064636,0.1482942975261478,2.0,-0.06021418561611536,1039.0,1061.0,1085.1399999999999,0.957480140811324,0.9777540225224396,0.0,0.5,-12.382420675356226,218,318,65.40319117439422
195,Washington St.,WCC,9-25,94.20058354819065,140,98.16690951491545,272,0.3836008094718006,195,9.0,25.0,6.0,12.0,6-12,0.655510208471182,0.8051214831402146,0.5924126232468431,0.655510208471182,0.8051214831402146,0.5924126232468431,0.714863519239693,0.5536670016642067,97.54574504366235,90.05335987538916,97.54574504366235,90.05335987538916,94.72782519904572,100.60794975527924,84.26432217436275,93.83043638008688,0.22502775905159064,4.0,-0.010720691782738268,1171.0,1315.0,1259.4999999999998,0.9297340214370784,1.0440651052004766,0.0,0.3333333333333333,-17.362407380769177,298,199,67.90325146047385
196,Air Force,MWC,16-18,89.77330684637877,206,93.57073630626428,204,0.38309191472200743,196,16.0,18.0,7.0,13.0,7-13,0.4994209177078678,0.36467637653107154,0.532430131589068,0.4994209177078678,0.36467637653107154,0.532430131589068,0.8266626302191404,0.8733630446487315,92.29914898141232,91.90251487255449,92.29914898141232,91.90251487255449,88.49855738852844,94.94173984630378,0.0,0.0,0.0,0.0,0.05184499618093896,1197.0,1298.0,1372.98,0.8718262465585805,0.9453888621829888,0.0,0.35,-13.759897510539957,239,52,67.10554052925241
197,Appalachian St.,SB,11-19,89.64814798313066,209,93.58934482031017,205,0.37876911646357714,197,11.0,19.0,4.0,14.0,4-14,0.47737108991279914,0.36827062953741835,0.5462748460866381,0.47737108991279914,0.36827062953741835,0.5462748460866381,0.8096825976604155,0.8108287590227696,93.43880342809462,91.9621554541733,93.43880342809462,91.9621554541733,88.21986476806033,95.52690262654342,99.29412571380378,93.4667379039435,0.6671957523331778,4.0,-0.08435108354206461,1067.0,1185.0,1210.76,0.8812646602134196,0.9787241071723546,0.0,0.2222222222222222,-14.478239393252965,253,347,65.04954025811138
198,SMU,ACC,9-21,90.70381838457169,193,94.7769825140096,229,0.37632836604069864,198,9.0,21.0,2.0,16.0,2-16,0.6661108433406339,0.46277768512902845,0.8016662821483708,0.6661108433406339,0.46277768512902845,0.8016662821483708,0.6101134082038566,0.826717402345647,98.56524602176704,87.62212256465202,98.56524602176704,87.62212256465202,89.6160869174666,97.08794050242514,87.21176185710611,97.86777854993339,0.20987171045164768,12.0,0.01339864697943266,1023.0,1456.0,1303.1799999999998,0.785002839208705,1.1172669930477757,0.0,0.1111111111111111,-10.807535004863704,197,140,70.46191792516224
199,Albany,AE,14-16,89.72514662355046,207,93.78734843209001,209,0.37537936599648114,199,14.0,16.0,4.0,12.0,4-12,0.3561467281236524,0.31077044915928254,0.3649932877649803,0.3561467281236524,0.31077044915928254,0.3649932877649803,0.8572264192565074,0.8058028589550521,89.74645361063561,94.8553196379685,89.74645361063561,94.8553196379685,90.59298287459053,99.07107574263526,71.66304790194306,78.5698080153181,0.2576648743810945,2.0,-0.10056302990217436,898.0,936.0,979.4200000000002,0.9168691674664595,0.9556676400318554,0.0,0.25,-12.581747673445088,223,356,61.07711709716205
200,UMBC,AE,16-14,86.01313881473044,257,89.96352726421458,127,0.3736946171837983,200,16.0,14.0,10.0,6.0,10-6,0.3569507858036722,0.31065761489728716,0.36520163584763465,0.3569507858036722,0.31065761489728716,0.36520163584763465,0.8718903674359628,0.8296462860566449,89.80838824904194,95.18565560175922,89.80838824904194,95.18565560175922,85.94350251794512,88.88498709244627,100.06022782577031,78.66697079969127,0.9408280263983588,2.0,-0.03095723281557572,939.0,896.0,1055.7799999999997,0.8893898350035048,0.8486616529958895,0.0,0.625,-10.967456693725003,200,263,66.90360975026937
201,Eastern Washington,BSky,15-18,92.19308640887456,172,96.43923024339644,250,0.37336185608864547,201,15.0,18.0,7.0,11.0,7-11,0.451101306315025,0.41546400827584634,0.4449934378192566,0.451101306315025,0.41546400827584634,0.4449934378192566,0.8397509701264324,0.8239809105786453,91.39179899435909,92.27657448482688,91.39179899435909,92.27657448482688,93.70529243079127,96.99900657385565,94.7856594826098,95.82293319479466,0.46874952920655605,1.0,-0.006625057215619179,1257.0,1252.0,1331.2799999999997,0.9442040742743827,0.9404482903671656,0.0,0.3888888888888889,-14.107256540378451,244,188,71.58450119040647
202,Sacramento St.,BSky,15-18,86.76985105686327,245,90.77597162547126,146,0.3730727480228037,202,15.0,18.0,8.0,10.0,8-10,0.4371972380921679,0.388609552580914,0.4450252200800818,0.4371972380921679,0.388609552580914,0.4450252200800818,0.858555486487914,0.8609007972624954,91.49172116236308,92.94319352103972,91.49172116236308,92.94319352103972,87.22875639513259,93.05560505808408,91.12868140701205,84.90206043356945,0.6929407158141224,1.0,-0.01745136985777479,1088.0,1113.0,1224.9,0.8882357743489264,0.9086456037227528,0.0,0.4444444444444444,-14.620288310655106,254,223,66.37456264940504
203,Robert Morris,Horz,18-12,87.66857904152009,238,91.72915739390048,166,0.37269266375495297,203,18.0,12.0,11.0,9.0,11-9,0.3282931524681425,0.17587775760931015,0.3800568665409955,0.3282931524681425,0.17587775760931015,0.3800568665409955,0.9184858790930844,0.9658032687653942,90.27087299333131,97.21591911651072,90.27087299333131,97.21591911651072,88.35647235025627,90.38775597844605,0.0,0.0,0.0,0.0,0.021524534391168082,1257.0,1221.0,1375.04,0.9141552245752851,0.8879741680242029,0.0,0.55,-10.34230126737701,188,119,66.52960376303895
204,Tarleton St.,WAC,14-17,89.19478253088343,220,93.33795559028016,196,0.37234978105357264,204,14.0,17.0,7.0,11.0,7-11,0.4489188554936495,0.35948977682497196,0.4895347165797595,0.4489188554936495,0.35948977682497196,0.4895347165797595,0.8538042311568196,0.8130319134659207,91.11937588020096,91.65451260995144,91.11937588020096,91.65451260995144,90.23431298218287,94.4268533659679,85.93621095363605,85.62857163682965,0.5103090928666781,2.0,-0.011022028061061784,1133.0,1163.0,1258.58,0.9002208838532315,0.9240572708925933,0.0,0.3888888888888889,-13.530585886132144,232,201,67.74723825193081
205,Southern Miss,SB,15-16,96.88049886951822,106,101.49054597702704,310,0.36944345690408964,205,15.0,16.0,8.0,10.0,8-10,0.46444432091910115,0.3689052168142728,0.5252298825755906,0.46444432091910115,0.3689052168142728,0.5252298825755906,0.8300590888608802,0.8258060704802387,93.01957226148825,92.83900593085019,93.01957226148825,92.83900593085019,97.5279094862229,101.21171909736863,103.34518677074011,110.43534299492588,0.31797613579336304,3.0,0.035674075007679384,1301.0,1350.0,1339.8,0.9710404537990746,1.0076130765785938,0.0,0.4444444444444444,-11.971649513304245,210,80,71.15930205854627
206,Lamar,Slnd,20-10,87.84422922926984,236,92.1539610904048,171,0.36567910902847783,206,20.0,10.0,17.0,5.0,17-5,0.3009085167729652,0.48115136931119634,0.23707578514668037,0.3009085167729652,0.48115136931119634,0.23707578514668037,0.8979474468555008,0.7444992468919777,87.63850280081088,97.22188216477629,87.63850280081088,97.22188216477629,88.76838269168134,91.81105787605864,89.90342617389693,92.1190522946698,0.4304596702887403,2.0,0.04862266858809461,1439.0,1261.0,1504.52,0.9564512269693989,0.8381410682476803,0.0,0.7727272727272727,-7.720350421302377,139,60,66.24821614861082
207,Boston College,ACC,5-26,96.32708513644042,115,101.16264866607038,307,0.3627910042034357,207,5.0,26.0,1.0,17.0,1-17,0.6886245147589823,0.4665200538897088,0.8490332920534575,0.6886245147589823,0.4665200538897088,0.8490332920534575,0.601528352660791,0.8362308832314379,98.52798573849809,87.73466602515703,98.52798573849809,87.73466602515703,96.83311548425063,103.75566022852236,96.44335270908213,103.01534103586218,0.31905801268449185,12.0,-0.10274172769420295,1101.0,1489.0,1265.3600000000004,0.8701081115255735,1.176740216223051,0.0,0.05555555555555555,-15.454571097292002,266,358,69.62071836682966
208,Drake,MVC,12-20,94.7891126700246,130,99.70518510583943,294,0.3585930504758764,208,12.0,20.0,10.0,10.0,10-10,0.4846829148795499,0.6845042226449924,0.4066096354133957,0.4846829148795499,0.6845042226449924,0.4066096354133957,0.8238203610897548,0.6489126119049836,94.93120828713124,95.17507866890793,94.93120828713124,95.17507866890793,98.2865814526284,100.16392276199092,84.95063616887688,90.87641859102004,0.3153019026436178,3.0,-0.04441332546796073,1501.0,1460.0,1458.1800000000003,1.0293653732735326,1.0012481312320836,0.0,0.5,-15.4883190883039,267,296,70.39564709825034
209,Oral Roberts,Sum,15-15,95.67058802423699,121,100.70227788477017,304,0.3567584677702086,209,15.0,15.0,8.0,8.0,8-8,0.4500540941218885,0.5012999063136064,0.41252967999369977,0.4500540941218885,0.5012999063136064,0.41252967999369977,0.7859328931895397,0.7129373684128839,93.96866591047848,93.15185373403408,93.96866591047848,93.15185373403408,97.83106602153282,99.55303554564185,96.26223022810902,106.80943974817968,0.23224850074061962,4.0,0.023706670036737265,1239.0,1182.0,1218.58,1.0167572092107207,0.9699814538233026,0.0,0.5,-9.842679604617476,180,110,75.59124086125307
210,SIU Edwardsville,OVC,16-16,88.38485641460271,231,93.27792205933079,192,0.3498605610756894,210,16.0,16.0,8.0,12.0,8-12,0.35212536350103757,0.27570605920381974,0.38100487442271513,0.35212536350103757,0.27570605920381974,0.38100487442271513,0.898594602991526,0.8903326770427631,90.86306895698137,95.84504251209464,90.86306895698137,95.84504251209464,88.82079194589143,93.56553087685816,0.0,0.0,0.0,0.0,-0.05153696394498841,1209.0,1247.0,1341.3,0.9013643480205771,0.9296950719451279,0.0,0.4,-13.743893574021564,238,307,65.04891657050128
211,Norfolk St.,MEAC,18-14,81.64506500103948,308,86.26634289466179,68,0.34679240200754763,211,18.0,14.0,11.0,3.0,11-3,0.29714029549604026,0.46000107760784326,0.1348489256972336,0.29714029549604026,0.46000107760784326,0.1348489256972336,0.8359911088447639,0.6803432417212675,87.20448688561407,93.89453682809486,87.20448688561407,93.89453682809486,85.3617742894802,87.07592777714181,78.96070359991319,91.15500764210785,0.16090254024678013,4.0,-0.06644451600221568,974.0,744.0,1048.7199999999998,0.9287512396063775,0.7094362651613396,0.0,0.7857142857142857,-9.39771069080926,168,332,70.57039226029146
212,Radford,BSth,22-12,87.33791826997162,241,92.28474340519759,176,0.3466986849798682,212,22.0,12.0,12.0,4.0,12-4,0.25880062627293304,0.39890671986308973,0.12779160705335013,0.25880062627293304,0.39890671986308973,0.12779160705335013,0.8989893694103436,0.8051731987705111,85.24384163951473,97.91429934585275,85.24384163951473,97.91429934585275,86.41216058180929,92.12079618270543,78.93101044703558,88.65623255042344,0.20813405942825905,2.0,-0.025547783210864816,1086.0,915.0,1141.5599999999997,0.9513297592767794,0.8015347419320932,0.0,0.75,-9.293397225179817,165,243,69.15200084467898
213,UT Rio Grande Valley,Slnd,20-13,91.42478178100474,183,96.92154072022944,259,0.3381767187876851,213,20.0,13.0,16.0,6.0,16-6,0.3414031015575027,0.546774660948243,0.23955177635695935,0.3414031015575027,0.546774660948243,0.23955177635695935,0.8647880586832749,0.6736717214747115,89.66369839416637,94.85889158382183,89.66369839416637,94.85889158382183,90.87645415599988,96.800465511032,89.79624982688289,100.200220880748,0.22085125164386785,2.0,0.04317755482591723,1486.0,1354.0,1526.7800000000002,0.9732901924311295,0.8868337285005042,0.0,0.7272727272727273,-9.337058214791353,167,67,67.78975444940005
214,Loyola Chicago,A10,14-17,86.37910078775546,251,91.58072733551316,164,0.3379454292449983,214,14.0,17.0,9.0,9.0,9-9,0.520120806547325,0.4645586539054163,0.5436025213459446,0.520120806547325,0.4645586539054163,0.5436025213459446,0.8100808941466678,0.8198267156030311,93.93142996710102,91.12612963349717,93.93142996710102,91.12612963349717,87.5072065540938,90.59015783078681,73.44646249719118,83.73123510451155,0.18136355162795356,2.0,0.09074935156803016,1047.0,1097.0,1216.6399999999999,0.8605668069437139,0.90166359810626,0.0,0.5,-12.374344560568659,217,19,66.11875331602722
215,St. Bonaventure,A10,16-15,88.14427576710787,233,93.46702812013112,201,0.33753728694272017,215,16.0,15.0,7.0,11.0,7-11,0.39489584774848013,0.20303350834412,0.5259679861604514,0.39489584774848013,0.20303350834412,0.5259679861604514,0.8714412599713021,0.9542033001599276,89.53226545618797,94.07347302683294,89.53226545618797,94.07347302683294,87.9826990910336,91.48666531376523,92.59661583721358,89.67711610717572,0.591078397557427,1.0,0.02551487140002373,1056.0,1139.0,1234.5,0.8554070473876063,0.9226407452409883,0.0,0.3888888888888889,-12.017599630491212,212,99,67.97174222961313
216,Binghamton,AE,19-12,92.97509460494652,160,98.75041739903742,282,0.333358108929633,216,19.0,12.0,10.0,6.0,10-6,0.38392547718417636,0.38941006723113253,0.3701945313016249,0.38392547718417636,0.38941006723113253,0.3701945313016249,0.8560362454732303,0.7788649124098248,90.01512556928519,93.26065769645538,90.01512556928519,93.26065769645538,95.29991596365508,101.99031713253507,85.48516045072657,98.87856761160243,0.15791531875515197,2.0,0.10650857601958785,1007.0,965.0,1016.98,0.9901866310055262,0.9488878837341934,0.0,0.625,-8.456941971805547,147,10,66.06673924373503
217,Eastern Michigan,MAC,13-16,91.93509700077337,176,97.73748025050742,267,0.330964526867945,217,13.0,16.0,6.0,12.0,6-12,0.46753340053470255,0.45675238737975143,0.47412179746272837,0.46753340053470255,0.45675238737975143,0.47412179746272837,0.8231994973951008,0.7839275035542337,92.30170532353398,92.68165001304521,92.30170532353398,92.68165001304521,93.66018738460005,102.62600690872146,99.82394136189757,90.24612693542905,0.7613281203595132,2.0,0.025007558027909715,1208.0,1272.0,1269.48,0.9515707218703721,1.0019850647509216,0.0,0.3333333333333333,-12.065207633089544,213,102,68.26505753967494
218,Memphis,Amer,10-21,82.88547544871511,295,88.19837439287778,99,0.3286096930019748,218,10.0,21.0,4.0,14.0,4-14,0.49793830687700513,0.46361205975049696,0.522729485357261,0.49793830687700513,0.46361205975049696,0.522729485357261,0.8295346356625309,0.7882444156141004,92.97736677443814,92.43476083341238,92.97736677443814,92.43476083341238,84.71090548792074,88.80525566379079,87.30873205683841,74.29595101881937,0.8648336929144251,2.0,-0.05763308923318616,1150.0,1232.0,1383.3,0.831345333622497,0.8906238704547098,0.0,0.2222222222222222,-17.057138609388375,287,311,74.90067603515104
219,Chattanooga,SC,20-10,91.06976890972416,189,96.93491178011837,260,0.3278866304620926,219,20.040461821805174,10.959538178194826,10.0,4.0,10-4,0.24587437983565522,0.337545730000771,0.18343771576412604,0.26703595479960585,0.337545730000771,0.18343771576412604,0.9140930424095494,0.8743680579548377,86.20657584953992,96.87584003469696,86.98053627108635,96.62461402927235,89.44128164514056,91.82816457067831,93.07977573253291,102.01574943916938,0.2584178292932657,1.0,0.02213676700287981,869.0,765.0,914.8599999999999,0.949872111579914,0.8361935159477953,0.0,0.7142857142857143,-8.423967570766171,146,117,65.36075160021875
220,Jacksonville St.,CUSA,16-16,89.78659054682895,204,95.61231905774547,236,0.3267416385704513,220,16.0,16.0,9.0,9.0,9-9,0.3293395409678953,0.2607274873283124,0.3745519983604456,0.3293395409678953,0.2607274873283124,0.3745519983604456,0.9025236230051839,0.8932344468196707,89.00216658453537,94.86797761404499,89.00216658453537,94.86797761404499,91.4686574516476,94.29852027240264,92.04181127184376,88.0369310138088,0.6251803735538994,1.0,-0.04930822742081009,1072.0,1064.0,1168.9000000000003,0.917101548464368,0.9102575070579174,0.0,0.5,-13.674919770838093,235,305,64.17364945426351
221,Southeast Missouri St.,OVC,14-18,89.3285486830022,216,95.17982145773868,233,0.3252740538567473,221,14.0,18.0,8.0,12.0,8-12,0.38977918850668947,0.37837303043428383,0.38344140632514845,0.38977918850668947,0.37837303043428383,0.38344140632514845,0.8714922277780127,0.7966000409848153,91.29775987113076,94.01978239730947,91.29775987113076,94.01978239730947,89.26759198015671,97.06636280245405,95.37236415138382,95.83720440420366,0.4860250687646227,2.0,-0.047301515240542324,1290.0,1341.0,1415.6999999999998,0.9112100021190932,0.9472345835982201,0.0,0.4,-14.862866456919356,257,301,71.30135281292178
222,Monmouth,CAA,20-11,88.07426431593373,234,94.15738496581707,220,0.3169001787743577,222,20.0,11.0,12.0,6.0,12-6,0.2486390920332551,0.2711287207357714,0.24810194759136112,0.2486390920332551,0.2711287207357714,0.24810194759136112,0.9295246970544317,0.8763580646978039,87.23982572384736,95.9461449159912,87.23982572384736,95.9461449159912,90.94694775505337,95.24767934196868,86.2192117624308,118.92570704531566,0.02416310565945126,1.0,0.01596514928002002,1123.0,1043.0,1181.9399999999998,0.9501328324618848,0.8824475015652234,0.0,0.6666666666666666,-9.273762371811,164,132,66.14067026860157
223,William & Mary,CAA,17-14,85.07567198564135,269,90.97139036906518,150,0.31636114055681785,223,17.0,14.0,9.0,9.0,9-9,0.3150899975488934,0.3923407459395473,0.25818262211179305,0.3150899975488934,0.3923407459395473,0.25818262211179305,0.9141142240007016,0.8554320941926045,88.40422847640596,96.17942286118978,88.40422847640596,96.17942286118978,83.92634097573101,90.75788717676807,0.0,0.0,0.0,0.0,-0.008098959598220379,1057.0,1058.0,1217.96,0.867844592597458,0.8686656376235673,0.0,0.5,-12.122217130625419,215,190,67.73760010299293
224,Nevada,MWC,10-21,86.51072622227623,250,92.56575005889323,182,0.31475451293677414,224,10.0,21.0,6.0,14.0,6-14,0.5263200400870809,0.47499074101166655,0.5509640015439673,0.5263200400870809,0.47499074101166655,0.5509640015439673,0.8341860932266216,0.8770324387212334,92.22877341199177,90.66514007229188,92.22877341199177,90.66514007229188,88.8405015615503,93.7509123094119,0.0,0.0,0.0,0.0,-0.019376110898901733,1168.0,1267.0,1339.56,0.8719280957926484,0.945832960076443,0.0,0.3,-17.331868364361043,296,230,66.38053760460356
225,Wyoming,MWC,10-20,85.3841913222727,263,91.47657889587862,161,0.3116100262473811,225,10.0,20.0,7.0,13.0,7-13,0.5403893782105823,0.47301112104217263,0.5785744671042614,0.5403893782105823,0.47301112104217263,0.5785744671042614,0.7862075364648262,0.7300161458094371,93.91343678360705,90.8164382746259,93.91343678360705,90.8164382746259,86.89984029810958,91.95262749082433,83.2904807068648,91.3979640423519,0.2557412088214688,2.0,-0.005240927347284041,1133.0,1253.0,1333.4,0.8497075146242687,0.9397030148492574,0.0,0.35,-15.001892187484692,259,186,64.61364454382912
226,Saint Louis,A10,12-21,85.27478195165088,265,91.47546486930516,160,0.3084857200822912,226,12.0,21.0,5.0,13.0,5-13,0.5014539861591852,0.4904835638572165,0.5211080548088067,0.5014539861591852,0.4904835638572165,0.5211080548088067,0.8415666334091387,0.8709466701490214,93.40725793242159,92.26758892286715,93.40725793242159,92.26758892286715,83.57647329883851,91.2648054687297,0.0,0.0,0.0,0.0,0.009369843117116972,1042.0,1194.0,1294.66,0.804844515162282,0.9222498571053404,0.0,0.2777777777777778,-17.19807227275366,290,152,71.71342517502124
227,Elon,CAA,16-16,90.13339797727342,198,96.78690430652321,256,0.30596734059732367,227,16.0,16.0,10.0,8.0,10-8,0.2997199754648445,0.3666566582895163,0.2578888339741278,0.2997199754648445,0.3666566582895163,0.2578888339741278,0.9066857118934248,0.838962470473931,87.01092013260046,95.35708601064644,87.01092013260046,95.35708601064644,94.07937199122205,99.63894520866155,72.80597323415626,75.18174653372014,0.40871733622740297,1.0,-0.06662556113686358,1191.0,1147.0,1224.28,0.9728166759238083,0.9368771849576895,0.0,0.5555555555555556,-13.70275367732534,236,333,68.68126863005905
228,UT Arlington,WAC,12-21,84.29704763699651,279,90.59274482514044,144,0.3040017228989123,228,12.0,21.0,4.0,14.0,4-14,0.505687675609385,0.5150146380515482,0.5013727905458171,0.505687675609385,0.5150146380515482,0.5013727905458171,0.8237321840087861,0.7315576262309871,92.83908188654553,91.57308582262024,92.83908188654553,91.57308582262024,82.16633472867507,90.5146321118718,87.41832731800395,82.3602333101253,0.6649485940696661,2.0,0.023452219771404936,1090.0,1222.0,1341.56,0.8124869554846597,0.9108798711947286,0.0,0.2222222222222222,-16.505559254929995,279,111,71.18197585310796
